Date,ADANIENT.NS,ASIANPAINT.NS,BAJFINANCE.NS,HDFCBANK.NS,INFY.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TCS.NS,^NSEI
2020-09-30,296.38006591796875,1898.427001953125,321.15960693359375,510.81182861328125,878.1494140625,6463.17724609375,49.83027267456055,1013.1242065429688,472.2005920410156,2177.478515625,11247.5498046875
2020-10-01,307.4032897949219,1950.0830078125,337.24407958984375,524.238037109375,886.33642578125,6513.830078125,49.75830841064453,1008.9979858398438,478.2865295410156,2204.69287109375,11416.9501953125
2020-10-05,325.80859375,1938.184326171875,331.3764953613281,527.7425537109375,913.3798217773438,6535.44287109375,49.79428482055664,1003.08056640625,493.5720520019531,2364.010009765625,11503.349609375
2020-10-06,326.35723876953125,1997.438720703125,340.3297119140625,541.831787109375,919.5201416015625,6605.93603515625,49.902225494384766,1002.2417602539062,491.63775634765625,2371.435546875,11662.400390625
2020-10-07,329.30010986328125,2011.774169921875,326.3072204589844,550.427490234375,928.9265747070312,6754.0146484375,50.729736328125,1023.6212158203125,482.86273193359375,2390.350830078125,11738.849609375
2020-10-08,315.48370361328125,1996.148193359375,325.84686279296875,564.4219970703125,952.5731811523438,6785.59521484375,49.25460433959961,1015.3460083007812,494.5156555175781,2468.76416015625,11834.599609375
2020-10-09,312.2415466308594,1959.78369140625,325.00933837890625,584.1942138671875,963.9827270507812,6768.8701171875,50.585819244384766,1012.716064453125,483.9478454589844,2457.624755859375,11914.2001953125
2020-10-12,314.5858459472656,1985.82666015625,325.9203186035156,574.7698364257812,986.0181274414062,6840.0341796875,49.75830841064453,1014.3483276367188,484.8914489746094,2472.521240234375,11930.9501953125
2020-10-13,312.4410705566406,1973.2110595703125,320.5719299316406,567.5713500976562,1008.4021606445312,6740.59619140625,49.722328186035156,1034.1407470703125,474.7481689453125,2469.50634765625,11934.5
2020-10-14,312.6405944824219,1979.6146240234375,330.31365966796875,573.751708984375,990.2858276367188,6711.31591796875,48.21123123168945,1037.2239990234375,473.85186767578125,2465.1630859375,11971.0498046875
2020-10-15,306.3558349609375,1997.8687744140625,314.9051208496094,553.7425537109375,965.2457885742188,6606.12744140625,47.52763366699219,1000.49609375,462.6235656738281,2404.622314453125,11680.349609375
2020-10-16,306.2560729980469,1969.9140625,316.53118896484375,567.99755859375,982.0116577148438,6608.33203125,48.39112091064453,986.5758056640625,459.41546630859375,2424.539306640625,11762.4501953125
2020-10-19,316.1819763183594,1978.419921875,320.04296875,569.9866333007812,980.6182250976562,6567.16748046875,49.866249084472656,986.757080078125,456.3489685058594,2379.1337890625,11873.0498046875
2020-10-20,321.1199951171875,2024.6761474609375,319.5482482910156,579.6478271484375,990.7215576171875,6560.12255859375,48.49905776977539,977.552490234375,458.89654541015625,2403.218505859375,11896.7998046875
2020-10-21,311.24395751953125,2020.6622314453125,316.67816162109375,590.4219360351562,1000.17138671875,6576.65625,48.786888122558594,963.360107421875,462.52923583984375,2347.415283203125,11937.650390625
2020-10-22,310.7452087402344,2006.8997802734375,324.67138671875,584.0758666992188,983.3618774414062,6528.4462890625,49.54243087768555,955.3568725585938,458.1416931152344,2343.6865234375,11896.4501953125
2020-10-23,314.6856384277344,2026.3489990234375,324.9113464355469,585.2598876953125,988.1595458984375,6808.02294921875,49.65037155151367,958.1229858398438,457.1509704589844,2357.41748046875,11930.349609375
2020-10-26,306.65509033203125,1988.3116455078125,322.6583557128906,573.467529296875,979.312255859375,6761.5859375,49.07470703125,920.0573120117188,447.7154541015625,2358.646728515625,11767.75
